DateTime,AddedIPs,RemovedIPs
1533130923,55,51
1533131523,41,0
1533132123,29,17
1533133325,58,12
1533134524,23,0
1533135124,68,98
1533135723,40,0
1533136923,12,57
1533137523,57,0
1533138123,64,0
1533138724,38,57
1533139323,45,0
1533139924,37,25
1533140523,45,24
1533141124,55,13
1533141723,54,32
1533142923,52,0
1533144124,60,17
1533144723,55,23
1533145323,54,44
1533146523,55,15
1533147124,54,21
1533147724,51,5
1533148923,57,76
1533149523,54,0
1533150123,60,0
1533151323,45,55
1533151924,49,0
1533152523,49,19
1533153123,49,20
1533153723,56,0
1533154923,55,51
1533156123,45,36
1533156723,29,23
1533157324,43,13
1533157924,56,19
1533158523,15,32
1533159123,10,0
1533159723,31,0
1533160323,56,28
1533160923,28,19
1533162123,32,1
1533162723,52,32
1533163323,50,16
1533164524,27,66
1533165123,32,0
1533166323,18,26
1533166923,30,11
1533168123,37,0
1533168724,55,33
1533169323,34,0
1533170523,59,44
1533171723,52,44
1533172323,54,0
1533172923,58,19
1533173524,56,35
1533174123,53,0
1533174723,49,57
1533175323,50,38
1533176525,52,24
1533177723,59,31
1533178922,43,18
1533179524,56,25
1533180123,56,42
1533181322,42,30
1533182523,44,46
1533183723,39,29
1533184323,44,55
1533184924,79,52
1533185523,28,23
1533186123,51,21
1533186723,14,21
1533187324,11,0
1533188523,36,69
1533189724,10,77
1533190923,7,60
1533191523,54,25
1533192124,47,0
1533193324,51,42
1533193924,42,98
1533194524,62,24
1533195124,57,37
1533195723,47,50
1533196325,44,0
1533196924,53,0
1533198124,39,54
1533198724,47,52
1533199324,65,11
1533199923,66,0
1533200524,54,0
1533201124,46,22
1533201724,53,58
1533202923,46,52
1533203523,32,0
1533204124,73,57
1533204724,12,0
1533205323,57,0
1533206523,57,46
1533207123,49,25
1533207723,50,15
1533208323,47,27
1533208923,48,0
1533210123,57,19
1533210723,56,31
1533211323,53,30
1533212523,40,27
1533213723,50,51
1533214923,52,31
1533216124,47,70
1533217323,66,52
1533217923,55,27
1533218523,28,53
1533219723,47,37
1533220922,43,31
1533222123,62,57
1533222724,39,8
1533223324,23,71
1533224523,51,128
1533225124,54,0
1533225725,50,56
1533226323,63,39
1533226923,50,27
1533228124,38,67
1533229324,48,33
1533230524,35,44
1533231723,38,82
1533232924,49,95
1533233523,21,0
1533234124,24,20
1533235323,57,24
1533236523,33,71
1533237723,66,21
1533238324,49,0
1533238923,47,34
1533239524,48,15
1533240124,63,36
1533241323,55,93
1533242523,56,42
1533243124,79,0
1533243724,67,28
1533244923,64,49
1533245523,37,31
1533246123,54,0
1533247323,28,86
1533247923,53,0
1533248523,46,29
1533249723,53,0
1533250923,52,34
1533252123,59,13
1533253324,51,69
1533253924,52,37
1533254523,62,28
1533255723,34,32
1533256323,56,36
1533256923,47,62
1533258124,52,38
1533258724,46,37
1533259323,49,61
1533259923,51,30
1533260524,47,0
1533261723,75,55
1533262324,44,0
1533262923,43,0
1533264123,47,72
1533265323,45,62
1533266523,23,0
1533267723,45,78
1533268323,25,11
1533268923,53,0
1533270123,33,80
1533271323,44,131
1533272523,56,0
1533273724,25,91
1533274924,56,35
1533275524,29,66
1533276124,58,27
1533276724,37,0
1533277323,47,0
1533278524,51,79
1533279724,45,100
1533280324,48,0
1533280924,53,57
1533282123,50,0
1533282723,42,85
1533283324,49,0
1533284523,43,18
1533285123,45,42
1533285724,58,0
1533286924,60,106
1533287524,58,70
1533288124,70,0
1533289323,46,94
1533290523,53,87
1533291723,43,45
1533292323,56,0
1533292923,58,61
1533294124,47,12
1533295324,48,76
1533295923,47,34
1533296523,39,0
1533297123,56,40
1533297723,49,10
1533298323,49,41
1533298923,38,61
1533300124,37,0
1533300725,49,55
1533301324,43,0
1533302524,47,70
1533303723,65,56
1533304923,51,0
1533306123,51,105
1533307323,18,0
1533308523,51,36
1533309724,49,50
1533310924,58,73
1533312126,56,130
1533312724,53,0
1533313324,48,0
1533313924,53,33
1533314523,48,0
1533315124,43,39
1533315724,52,30
1533316924,49,80
1533318123,49,28
1533319323,13,31
1533320524,60,16
1533321723,51,124
1533322323,52,43
1533322924,44,39
1533323524,43,0
1533324123,44,0
1533325324,34,70
1533326523,27,37
1533327724,49,47
1533328924,36,67
1533329524,49,65
1533330124,32,33
1533330723,51,0
1533331323,29,73
1533331923,42,0
1533332523,55,0
1533333123,53,65
1533333723,55,39
1533334323,42,11
1533334923,35,50
1533335523,43,0
1533336123,48,0
1533337324,49,127
1533338524,45,38
1533339124,49,37
1533339723,42,57
1533340925,50,155
1533341524,46,33
1533342123,44,32
1533343323,37,51
1533343923,40,46
1533344523,46,0
1533345723,20,94
1533346323,34,50
1533346924,36,46
1533348123,58,32
1533348723,33,55
1533349323,56,0
1533350523,26,41
1533351723,49,135
1533352923,47,72
1533353523,35,59
1533354123,49,44
1533355324,32,49
1533355923,17,0
1533356523,48,93
1533357722,51,0
1533358923,51,33
1533360122,54,88
1533361323,73,122
1533362525,49,42
1533363123,60,33
1533363723,65,38
1533364923,21,48
1533366123,51,97
1533366723,57,55
1533367323,46,53
1533368523,54,90
1533369122,42,0
1533369724,33,39
1533370923,52,66
1533371522,52,0
1533372123,21,37
1533373323,33,16
1533374523,80,50
1533375722,80,43
1533376323,80,37
1533376923,79,0
1533377524,79,0
1533378122,57,0
1533379323,48,45
1533380523,39,96
1533381122,32,49
1533381723,46,50
1533382923,55,37
1533384123,48,83
1533384723,51,45
1533385323,51,44
1533386523,63,41
1533387723,0,42
1533388323,39,45
1533388924,45,58
1533389524,60,0
1533390123,43,0
1533390724,51,55
1533391324,60,45
1533391923,44,59
1533392523,49,57
1533393123,56,39
1533393723,37,0
1533394924,57,62
1533396124,28,83
1533397323,53,48
1533398524,29,87
1533399124,50,86
1533399724,51,0
1533400323,46,42
1533400923,54,37
1533402123,54,83
1533403323,58,36
1533404523,57,35
1533405724,59,33
1533406324,63,91
1533406923,60,48
1533407523,55,0
1533408123,44,38
1533408723,66,0
1533409323,50,16
1533410523,70,0
1533411723,75,145
1533412323,75,73
1533412923,79,77
1533413523,78,78
1533414124,50,42
1533414723,55,0
1533415323,48,94
1533415923,51,42
1533416524,41,42
1533417723,54,0
1533418923,56,37
1533420122,64,102
1533420723,57,0
1533421323,70,101
1533421924,67,0
1533422524,61,38
1533424324,28,128
1533424922,52,39
1533425523,42,0
1533426123,49,41
1533426723,59,43
1533427323,47,77
1533428524,26,87
1533429123,44,32
1533429723,37,0
1533430923,53,0
1533431523,36,35
1533432124,54,100
1533433323,74,0
1533434524,24,40
1533435124,27,42
1533435724,45,112
1533436924,46,0
1533437523,56,59
1533438123,31,91
1533438723,55,0
1533439323,54,42
1533439923,49,0
1533440523,53,0
1533441123,34,54
1533441724,47,0
1533442323,49,87
1533442924,61,45
1533443523,54,43
1533444124,48,0
1533445323,66,44
1533445924,61,40
1533446523,51,43
