DateTime,AddedIPs,RemovedIPs
1533213122,49,0
1533213723,48,0
1533214923,49,1
1533216124,45,0
1533216723,52,51
1533216963,0,64
1533217323,64,0
1533217923,50,0
1533218572,27,0
1533219122,1,0
1533219723,47,0
1533220803,65,0
1533220922,42,0
1533222123,48,0
1533222172,0,2
1533222724,31,0
1533223324,15,0
1533224404,0,60
1533224882,118,0
1533225124,50,0
1533225772,46,2
1533226323,61,1
1533226923,45,0
1533228124,34,0
1533228722,76,19
1533229372,43,0
1533230642,33,100
1533231723,28,0
1533232816,78,0
1533232972,38,3
1533233523,21,0
1533234124,21,0
1533234725,50,59
1533235323,57,0
1533236572,32,2
1533237723,64,0
1533238562,123,15
1533238923,39,0
1533239524,42,0
1533240124,60,0
1533240483,1,113
1533241323,52,0
1533242403,77,0
1533242523,55,0
1533243124,77,0
1533243772,65,0
1533244923,32,0
1533245523,23,0
1533246243,114,61
1533247323,21,0
1533247923,47,0
1533248523,45,0
1533249723,48,0
1533250082,46,22
1533250972,49,1
1533252003,0,163
1533252123,52,1
1533253324,46,0
1533254162,131,0
1533254572,78,1
1533255723,43,0
1533256323,50,0
1533256923,48,0
1533258124,52,0
1533258172,2,0
1533258724,44,0
1533259323,46,0
1533259923,139,139
1533260524,54,0
1533261123,4,0
1533261772,77,1
1533262324,37,2
1533262923,37,0
1533263523,5,0
1533263763,62,63
1533264123,41,0
1533264722,1,0
1533265373,40,0
1533266523,25,0
1533267123,3,0
1533267604,86,78
1533267723,45,0
1533268323,25,0
1533268972,46,4
1533270123,35,0
1533270722,5,0
1533271444,121,190
1533271922,1,0
1533272523,50,0
1533273724,22,0
1533274924,52,0
1533275283,91,0
1533275524,26,0
1533276173,51,2
1533276724,27,0
1533277204,0,61
1533277323,41,0
1533278524,46,0
1533279724,42,0
1533280324,40,0
1533281042,108,0
1533282123,37,0
1533282962,93,9
1533283373,44,5
1533284523,38,0
1533284883,0,86
1533285123,30,0
1533285724,52,0
1533286815,71,0
1533287038,55,3
1533287766,57,53
1533288124,67,0
1533288723,69,0
1533289323,35,0
1533290573,49,2
1533291723,39,0
1533292563,115,20
1533292923,56,0
1533293522,20,64
1533294124,42,0
1533294234,0,2
1533295684,111,56
1533295923,42,0
1533296643,27,46
1533297123,54,0
1533297723,44,0
1533297775,0,1
1533298323,40,0
1533298923,33,0
1533300124,33,0
1533300482,57,0
1533300725,41,0
1533301374,38,1
1533302524,43,0
1533303723,64,0
1533304322,59,13
1533304923,47,0
1533304973,0,1
1533306245,47,96
1533307323,16,0
1533308162,71,0
1533308523,49,0
1533309724,47,0
1533310323,62,16
1533310924,55,0
1533312243,48,105
1533312724,50,0
1533313324,47,0
1533314163,135,0
1533314523,32,0
1533315124,37,0
1533315775,47,0
1533316924,44,0
1533318004,59,61
1533318123,43,0
1533319323,12,0
1533319923,0,76
1533320524,55,0
1533321842,114,1
1533322323,46,0
1533322978,36,1
1533324004,34,66
1533324123,28,0
1533325324,31,0
1533325923,73,0
1533326523,26,0
1533327724,36,0
1533328924,30,0
1533329763,101,44
1533330175,32,2
1533330723,51,0
1533331684,65,66
1533331923,30,0
1533332523,30,0
1533333123,40,0
1533333773,49,2
1533334323,38,0
1533334923,26,0
1533335523,91,18
1533336123,39,0
1533336483,0,147
1533337379,45,0
1533338524,36,0
1533339124,44,0
1533339723,33,0
1533341283,120,1
1533341524,30,0
1533342243,38,81
1533342722,1,0
1533343202,51,0
1533343323,34,0
1533343923,34,0
1533344574,41,0
1533345723,16,0
1533346083,0,59
1533346323,27,0
1533347042,90,0
1533348123,53,0
1533348173,0,1
1533348723,37,1
1533349323,61,0
1533349923,51,51
1533350523,49,0
1533350882,0,69
1533351774,49,2
1533352923,41,0
1533353523,33,1
1533354123,41,0
1533354723,72,0
1533355682,35,81
1533355923,7,0
1533356523,34,0
1533357722,47,0
1533358562,78,0
1533358923,55,0
1533359522,4,2
1533360122,48,0
1533361323,64,1
1533362418,83,8
1533362525,45,0
1533362575,0,3
1533363363,55,129
1533363723,60,0
1533364322,53,0
1533364923,16,0
1533366174,46,0
1533366723,45,0
1533367323,42,0
1533368523,51,0
1533369123,38,55
1533370082,88,0
1533370923,50,0
1533371522,41,0
1533372002,59,18
1533372123,54,0
1533373374,42,0
1533374523,87,1
1533374882,0,82
1533375123,1,0
1533375843,166,0
1533376323,81,0
1533376974,81,4
1533377524,75,0
1533378122,47,0
1533379323,41,0
1533379683,63,48
1533380575,36,1
1533381122,29,0
1533381723,39,0
1533382923,50,0
1533383763,53,108
1533384175,40,2
1533384723,37,0
1533385323,46,0
1533385923,1,0
1533386523,53,0
1533387606,70,0
1533387723,2,0
1533387779,1,0
1533388323,32,0
1533388924,27,0
1533389524,58,57
1533390123,44,1
1533390724,50,0
1533391443,129,3
1533391923,36,0
1533392523,62,0
1533393362,105,10
1533393723,32,0
1533394924,45,0
1533395283,0,119
1533396124,21,0
1533397202,56,0
1533397323,42,0
1533398574,28,0
1533399124,42,0
1533399724,36,0
1533400323,36,0
1533401043,100,53
1533402175,38,0
1533403204,54,46
1533403323,53,0
1533404523,55,0
1533405724,59,0
1533405774,0,1
1533406324,62,0
1533407044,58,58
1533407523,54,0
1533408123,37,0
1533408962,129,0
1533409376,40,0
1533410523,64,1
1533410883,0,72
1533411723,79,0
1533412323,73,0
1533412815,60,0
1533412923,81,0
1533413523,78,0
1533414124,44,0
1533414723,110,8
1533415323,41,0
1533415923,52,0
1533416643,37,119
1533417723,53,0
1533418322,2,0
1533418562,70,0
1533418923,45,0
1533419523,2,0
1533420179,43,1
1533420723,44,0
1533421323,64,0
1533421924,36,0
1533422643,85,20
1533424324,26,2
1533424804,0,142
1533424922,52,0
1533425523,33,0
1533426123,45,0
1533426723,126,0
1533427323,38,0
1533427380,0,1
1533428524,38,0
1533429123,36,0
1533429723,36,0
1533430563,42,120
1533430975,45,0
1533431523,22,0
1533432124,44,0
1533433323,92,0
1533433923,1,0
1533434413,51,0
1533434524,30,0
1533434576,0,1
1533435124,23,0
1533435724,42,0
1533436324,57,59
1533436924,47,3
1533437523,47,0
1533438175,28,1
1533438723,51,0
1533439323,41,0
1533439923,42,0
1533440404,62,81
1533440523,44,0
1533441123,31,0
1533441776,44,1
1533442323,42,0
1533442924,48,0
1533443523,49,1
1533444243,103,10
1533445323,64,0
1533445376,0,2
1533446163,59,144
1533446523,7,0
