DateTime,AddedIPs,RemovedIPs
1533246377,11,34
1533246736,1143,1151
1533247457,18,15
1533247715,1055,1041
1533248423,8,33
1533248670,1091,1073
1533249373,13,29
1533249617,1116,1116
1533250327,7,22
1533250588,1118,1119
1533251310,7,26
1533251540,1137,1130
1533252247,13,28
1533253731,1188,1234
1533254660,1183,1196
1533255619,1144,1166
1533256602,1175,1197
1533257581,1156,1161
1533258520,1105,1144
1533259465,1127,1133
1533260412,1162,1147
1533261393,1127,1164
1533262354,1161,1152
1533263293,1305,1316
1533264294,1324,1321
1533265247,1132,1134
1533266173,1198,1188
1533267149,1193,1176
1533268096,1158,1169
1533269073,1209,1204
1533270031,1234,1244
1533270993,1184,1186
1533271975,1141,1150
1533272900,1120,1149
1533273863,1173,1131
1533274811,1150,1153
1533275782,1267,1285
1533276756,1412,1406
1533277689,1343,1362
1533278673,1266,1234
1533279614,1291,1318
1533280626,1357,1343
1533281535,1284,1292
1533282500,1336,1329
1533283466,1335,1332
1533284421,1347,1322
1533285388,1353,1331
1533286330,1365,1380
1533287309,1317,1304
1533288269,1253,1197
1533289216,1217,1233
1533290189,1201,1192
1533291136,1223,1218
1533292100,1211,1217
1533293058,1214,1226
1533294021,1211,1208
1533294996,1173,1219
1533296188,1226,1216
1533297144,1208,1209
1533298110,1162,1166
1533299225,1149,1135
1533300249,1101,1093
1533301217,1121,1106
1533302180,1141,1148
1533303133,1122,1121
1533304112,1120,1155
1533305057,1141,1120
1533306023,1108,1103
1533306985,1125,1125
1533307938,1125,1135
1533308898,1152,1143
1533309869,1133,1153
1533310829,1103,1085
1533311778,1115,1129
1533312734,1130,1124
1533313700,1155,1149
1533314675,1196,1187
1533315643,1103,1132
1533316572,1174,1152
1533317555,1159,1169
1533318502,1145,1142
1533319470,1105,1108
1533320418,1146,1141
1533321396,1150,1156
1533322374,1170,1152
1533323570,1177,1189
1533324501,1224,1197
1533325464,1177,1198
1533326436,1146,1128
1533327396,1154,1150
1533328338,1154,1145
1533329295,1127,1110
1533330280,1134,1148
1533331245,1123,1116
1533332178,1168,1136
1533333144,1136,1137
1533334119,1144,1129
1533335076,1182,1194
1533336016,1150,1146
1533336985,1128,1131
1533337940,1184,1161
1533338925,1174,1192
1533339855,1171,1166
1533340833,1138,1159
1533341775,1160,1172
1533342754,1190,1177
1533343704,1144,1155
1533344689,1173,1174
1533345614,1135,1127
1533346586,1157,1160
1533347543,1131,1127
1533348507,1178,1171
1533349456,1167,1168
1533350419,1170,1146
1533351394,1135,1162
1533352340,1153,1132
1533353289,1182,1171
1533354283,1203,1201
1533355227,1163,1185
1533356183,1171,1156
1533357152,1196,1178
1533358099,1148,1164
1533359051,1168,1177
1533360016,1196,1155
1533360999,1160,1189
1533361977,1193,1169
1533362900,1150,1155
1533363866,1155,1157
1533364818,1156,1147
1533365792,1140,1146
1533366744,1237,1200
1533367701,1248,1242
1533368690,1214,1224
1533369644,1220,1229
1533370583,1202,1209
1533371556,1143,1154
1533372492,1178,1139
1533373470,1219,1193
1533374411,1213,1241
1533375397,1211,1202
1533376334,1197,1185
1533377332,1204,1185
1533378276,1210,1202
1533379212,1205,1210
1533380234,1170,1145
1533380673,26,15
1533381409,1133,1135
1533381856,17,24
1533382346,1134,1099
1533382831,17,30
1533383294,1173,1183
1533383778,15,14
1533384274,1173,1169
1533384746,13,23
1533385247,1187,1159
1533385708,7,18
1533386174,1141,1147
1533386657,11,22
1533387165,1139,1123
1533387628,9,13
1533388098,1134,1120
1533388595,19,13
1533389064,1165,1147
1533389553,12,13
1533390013,1156,1147
1533390498,8,20
1533390980,1145,1155
1533391484,21,23
1533391964,1188,1142
1533392422,8,18
1533392911,1134,1140
1533393390,16,14
1533393871,1163,1151
1533394348,15,20
1533394822,1136,1128
1533395310,13,12
1533395782,1083,1073
1533396267,12,17
1533396751,1143,1139
1533397228,16,20
1533397693,1116,1123
1533398176,18,17
1533398759,1112,1099
1533399178,17,24
1533399864,1094,1090
1533400349,15,35
1533400824,1112,1088
1533401291,8,14
1533401786,1137,1124
1533402267,8,20
1533402750,1103,1099
1533403227,15,16
1533403697,1097,1090
1533404191,16,28
1533404675,1146,1124
1533405170,6,19
1533405643,1101,1122
1533406104,11,19
1533406593,1084,1070
1533407063,7,28
1533407549,1091,1081
1533408020,6,23
1533408512,1103,1095
1533408984,17,29
1533409476,1367,1318
1533409951,14,22
1533410430,1314,1352
1533410897,11,15
1533411381,1086,1079
1533411870,13,25
1533412356,1113,1099
1533412839,7,23
1533413308,1121,1114
1533413822,9,19
1533414273,1118,1104
1533414747,15,36
1533415224,1109,1096
1533415708,14,25
1533416188,1128,1139
1533416671,3,24
1533417150,1140,1120
1533417619,14,26
1533418100,1126,1110
1533418585,12,20
1533419064,1117,1118
1533419562,7,20
1533420038,1192,1165
1533420520,16,30
1533421111,1182,1182
1533421466,10,8
1533422189,1197,1182
1533422684,19,29
1533424388,1221,1243
1533425290,1150,1150
1533426263,1111,1149
1533427219,1112,1091
1533428193,1095,1131
1533429149,1158,1122
1533430104,1142,1153
1533431068,1140,1160
1533432030,1113,1130
1533432976,1151,1153
1533433943,1147,1140
1533434893,1120,1141
1533435904,1138,1118
1533436811,1113,1126
1533437770,1117,1123
1533438757,1140,1143
1533439958,1168,1163
1533440892,1120,1130
1533441882,1085,1102
1533442811,1135,1124
1533443805,1138,1149
1533444736,1155,1153
1533445715,1144,1156
1533446681,1125,1127
