DateTime,Entries,UniqueIPs
1533124864,8016,8016
1533125542,8031,8031
1533126266,8024,8024
1533127229,8037,8037
1533127958,8032,8032
1533128678,8028,8028
1533129387,8022,8022
1533130100,7996,7996
1533130822,8035,8035
1533131548,8030,8030
1533132267,8035,8035
1533132988,8026,8026
1533133956,8008,8008
1533134661,7998,7998
1533135388,8018,8018
1533136102,8020,8020
1533136825,8036,8036
1533137796,8040,8040
1533138501,8039,8039
1533139233,8047,8047
1533139978,8054,8054
1533140662,8055,8055
1533141386,8065,8065
1533142102,8061,8061
1533142834,8064,8064
1533143540,8079,8079
1533144263,8058,8058
1533145231,8074,8074
1533145943,8050,8050
1533146686,8071,8071
1533147625,8065,8065
1533148346,8060,8060
1533149067,8036,8036
1533149781,8079,8079
1533150505,8093,8093
1533151218,8084,8084
1533151959,8082,8082
1533152660,8066,8066
1533153386,8093,8093
1533154349,8069,8069
1533155060,8071,8071
1533155783,8054,8054
1533156504,8068,8068
1533157238,8073,8073
1533158192,8051,8051
1533158898,8043,8043
1533159624,8060,8060
1533160344,8051,8051
1533161082,8061,8061
1533162028,8067,8067
1533162755,8051,8051
1533163460,8061,8061
1533164179,8046,8046
1533164916,8043,8043
1533166840,8040,8040
1533167540,8055,8055
1533168280,8052,8052
1533169229,8041,8041
1533169943,8062,8062
1533170671,8068,8068
1533171378,8076,8076
1533172115,8068,8068
1533173066,8089,8089
1533173779,8086,8086
1533174508,8080,8080
1533175217,8068,8068
1533175949,8053,8053
1533176659,8056,8056
1533177381,8032,8032
1533178104,8037,8037
1533178835,8034,8034
1533179794,8021,8021
1533180748,7990,7990
1533181460,8004,8004
1533182183,8003,8003
1533182902,8015,8015
1533183626,8010,8010
1533184345,7986,7986
1533185062,8008,8008
1533185778,8011,8011
1533186516,8002,8002
1533187467,7990,7990
1533188429,8004,8004
1533189140,8010,8010
1533189878,7995,7995
1533190581,8008,8008
1533191313,8011,8011
1533192269,7978,7978
1533192977,8002,8002
1533193711,8021,8021
1533194417,7979,7979
1533195151,8015,8015
1533196112,7989,7989
1533197079,8034,8034
1533198031,8018,8018
1533198993,7987,7987
1533199953,7999,7999
1533200914,8029,8029
1533201867,8051,8051
1533202580,8045,8045
1533203311,8063,8063
1533204026,8067,8067
1533204750,8060,8060
1533205462,8076,8076
1533206182,8053,8053
1533206904,8098,8098
1533207641,8087,8087
1533208358,8064,8064
1533209064,8063,8063
1533209783,8054,8054
1533210756,8046,8046
1533211714,8062,8062
1533212674,8076,8076
1533213628,8063,8063
1533214364,8067,8067
1533215078,8059,8059
1533215785,8092,8092
1533216498,8087,8087
1533217221,8102,8102
1533218185,8072,8072
1533218908,8095,8095
1533219627,8084,8084
1533220348,8080,8080
1533221064,8059,8059
1533221780,8069,8069
1533222510,8048,8048
1533223218,8049,8049
1533223945,8072,8072
1533224914,8068,8068
1533226142,8054,8054
1533226820,8079,8079
1533227546,8067,8067
1533228263,8077,8077
1533228978,8086,8086
1533229726,8111,8111
1533230421,8078,8078
1533231148,8111,8111
1533231862,8104,8104
1533232842,8112,8112
1533233785,8110,8110
1533234745,8120,8120
1533235448,8130,8130
1533236172,8117,8117
1533237139,8111,8111
1533237851,8113,8113
1533238575,8096,8096
1533239541,8099,8099
1533240253,8107,8107
1533240976,8115,8115
1533241688,8086,8086
1533242429,8113,8113
1533243384,8114,8114
1533244365,8089,8089
1533245306,8094,8094
1533246270,8093,8093
1533246978,8091,8091
1533247709,8104,8104
1533248417,8087,8087
1533249148,8096,8096
1533249867,8077,8077
1533250582,8080,8080
1533251302,8090,8090
1533252024,8076,8076
1533253723,8068,8068
1533254419,8089,8089
1533255145,8062,8062
1533255860,8066,8066
1533256582,8068,8068
1533257574,8101,8101
1533258264,8074,8074
1533258995,8080,8080
1533259954,8084,8084
1533260662,8071,8071
1533261384,8049,8049
1533262100,8069,8069
1533262826,8064,8064
1533263547,8062,8062
1533264261,8063,8063
1533265240,8078,8078
1533265932,8075,8075
1533266652,8040,8040
1533267616,8063,8063
1533268330,8042,8042
1533269066,8052,8052
1533269772,8024,8024
1533270490,8025,8025
1533271459,8027,8027
1533272417,7998,7998
1533273129,8030,8030
1533273856,8028,8028
1533274567,8034,8034
1533275299,8011,8011
1533276272,8034,8034
1533277221,8021,8021
1533277932,8015,8015
1533278652,8048,8048
1533279386,8044,8044
1533280094,8066,8066
1533281057,8061,8061
1533281769,8051,8051
1533282493,8017,8017
1533283211,8050,8050
1533283952,8077,8077
1533284660,8077,8077
1533285381,8085,8085
1533286103,8080,8080
1533286845,8105,8105
1533287798,8101,8101
1533288752,8082,8082
1533289462,8095,8095
1533290181,8088,8088
1533290902,8034,8034
1533291622,8081,8081
1533292595,8088,8088
1533293555,8105,8105
1533294263,8099,8099
1533294989,8042,8042
1533295716,8097,8097
1533296671,8104,8104
1533297661,8097,8097
1533298346,8092,8092
1533299218,8087,8087
1533300018,8078,8078
1533300726,8089,8089
1533301462,8100,8100
1533302173,8095,8095
1533302896,8080,8080
1533303859,8095,8095
1533304565,8094,8094
1533305293,8107,8107
1533306006,8101,8101
1533306735,8095,8095
1533307453,8070,8070
1533308173,8071,8071
1533308891,8082,8082
1533309610,8075,8075
1533310342,8060,8060
1533311048,8105,8105
1533311766,8096,8096
1533312513,8110,8110
1533313210,8116,8116
1533313930,8087,8087
1533314657,8102,8102
1533315631,8100,8100
1533316332,8112,8112
1533317052,8123,8123
1533317766,8096,8096
1533318495,8102,8102
1533319211,8100,8100
1533319955,8122,8122
1533320662,8111,8111
1533321389,8093,8093
1533322100,8079,8079
1533322834,8097,8097
1533323559,8091,8091
1533324261,8107,8107
1533324981,8124,8124
1533325952,8111,8111
1533326668,8117,8117
1533327388,8108,8108
1533328104,8095,8095
1533328822,8098,8098
1533329538,8114,8114
1533330272,8112,8112
1533331229,8119,8119
1533331945,8113,8113
1533332663,8112,8112
1533333642,8112,8112
1533334583,8087,8087
1533335546,8101,8101
1533336249,8086,8086
1533336978,8096,8096
1533337689,8087,8087
1533338410,8101,8101
1533339383,8098,8098
1533340089,8079,8079
1533340813,8096,8096
1533341530,8092,8092
1533342265,8078,8078
1533343227,8098,8098
1533343955,8086,8086
1533344677,8096,8096
1533345384,8099,8099
1533346102,8092,8092
1533347073,8094,8094
1533348045,8088,8088
1533348985,8081,8081
1533349956,8070,8070
1533350662,8087,8087
1533351380,8086,8086
1533352101,8075,8075
1533352824,8079,8079
1533353545,8061,8061
1533354269,8072,8072
1533354976,8065,8065
1533355711,8065,8065
1533356419,8060,8060
1533357145,8060,8060
1533357862,8063,8063
1533358582,8059,8059
1533359552,8050,8050
1533360261,8075,8075
1533360983,8058,8058
1533361958,8058,8058
1533362667,8067,8067
1533363396,8072,8072
1533364352,8070,8070
1533365059,8080,8080
1533365784,8078,8078
1533366499,8077,8077
1533367233,8060,8060
1533367943,8086,8086
1533368663,8070,8070
1533369376,8095,8095
1533370116,8104,8104
1533370818,8080,8080
1533371549,8074,8074
1533372262,8079,8079
1533372980,8092,8092
1533373955,8099,8099
1533374661,8070,8070
1533375381,8091,8091
1533376101,8095,8095
1533376845,8111,8111
1533377789,8128,8128
1533378736,8107,8107
1533379448,8114,8114
1533380168,8134,8134
1533381402,8104,8104
1533382098,8120,8120
1533382824,8064,8064
1533383538,8108,8108
1533384268,8113,8113
1533385241,8115,8115
1533385935,8129,8129
1533386652,8131,8131
1533387365,8127,8127
1533388092,8117,8117
1533389058,8123,8123
1533389771,8104,8104
1533390492,8109,8109
1533391477,8121,8121
1533392415,8123,8123
1533393384,8105,8105
1533394338,8112,8112
1533395055,8139,8139
1533395776,8129,8129
1533396745,8149,8149
1533397449,8131,8131
1533398169,8133,8133
1533399172,8125,8125
1533399849,8121,8121
1533400818,8132,8132
1533401528,8136,8136
1533402261,8144,8144
1533403221,8125,8125
1533403933,8133,8133
1533404658,8126,8126
1533405366,8119,8119
1533406097,8122,8122
1533407057,8115,8115
1533408014,8129,8129
1533408978,8120,8120
1533409942,8124,8124
1533410650,8112,8112
1533411371,8100,8100
1533412344,8110,8110
1533413052,8122,8122
1533413816,8082,8082
1533414742,8099,8099
1533415702,8092,8092
1533416666,8103,8103
1533417614,8112,8112
1533418333,8105,8105
1533419051,8102,8102
1533420031,8100,8100
1533420988,8095,8095
1533421947,8087,8087
1533422671,8109,8109
1533424374,8084,8084
1533425061,8092,8092
1533425770,8079,8079
1533426750,8086,8086
1533427462,8095,8095
1533428186,8104,8104
1533428887,8091,8091
1533429622,8085,8085
1533430327,8101,8101
1533431056,8078,8078
1533432022,8086,8086
1533432734,8092,8092
1533433451,8079,8079
1533434436,8064,8064
1533435147,8081,8081
1533435896,8093,8093
1533436578,8069,8069
1533437292,8063,8063
1533438017,8073,8073
1533438746,8037,8037
1533439505,8081,8081
1533440420,8067,8067
1533441153,8079,8079
1533441875,8067,8067
1533442587,8083,8083
1533443303,8064,8064
1533444260,8069,8069
1533445004,8062,8062
1533445707,8047,8047
1533446665,8072,8072
