DateTime,AddedIPs,RemovedIPs
1533309625,1,0
1533310224,4,0
1533310822,1,0
1533311421,1,0
1533312024,1,0
1533312925,2,0
1533313224,1,0
1533313524,1,0
1533313823,1,0
1533314123,1,0
1533315023,3,0
1533315623,2,0
1533317425,2,0
1533318629,3,0
1533319227,1,0
1533320124,0,1
1533321326,1,1
1533321630,1,0
1533321929,1,0
1533322231,1,0
1533323128,4,0
1533323430,1,0
1533324326,3,0
1533324624,2,0
1533327028,1,0
1533327330,1,0
1533327631,2,0
1533328532,2,0
1533328829,1,0
1533329126,1,0
1533329430,2,0
1533330029,1,0
1533331229,1,0
1533331527,1,0
1533332130,1,0
1533332424,1,0
1533334827,1,0
1533335425,2,0
1533335730,46,0
1533336029,49,0
1533336327,27,0
1533336631,6,0
1533336928,8,0
1533337223,6,0
1533337526,6,0
1533337829,3,0
1533338123,2,0
1533338428,5,0
1533338725,3,0
1533339326,19,0
1533339623,11,0
1533339922,9,0
1533340223,1,0
1533340522,1,0
1533340824,1,0
1533341123,8,0
1533341426,9,0
1533341727,10,0
1533342329,13,0
1533342622,5,0
1533343228,11,0
1533343530,6,0
1533343832,5,0
1533344131,6,0
1533344432,6,0
1533345029,11,0
1533345328,7,0
1533345631,4,0
1533346231,10,0
1533346531,11,0
1533346828,9,0
1533347431,14,0
1533348031,14,0
1533348331,10,0
1533348931,16,0
1533349231,4,0
1533350130,17,0
1533350427,5,0
1533350722,6,0
1533351031,8,0
1533351330,10,0
1533351630,8,0
1533351929,11,0
1533352231,5,0
1533352531,7,0
1533352830,4,0
1533353131,10,0
1533353431,10,0
1533353731,8,0
1533354029,8,0
1533354624,16,0
1533354922,6,0
1533355230,9,0
1533355530,7,0
1533355830,6,0
1533356130,4,0
1533356423,3,0
1533356726,6,0
1533357023,9,0
1533357621,16,0
1533357923,8,0
1533358222,3,0
1533358522,6,0
1533358822,3,0
1533359425,14,0
1533360021,7,0
1533360321,3,0
1533360620,4,0
1533360923,4,0
1533361521,9,0
1533361823,5,0
1533362422,8,0
1533362726,5,0
1533363327,9,0
1533363621,3,0
1533364222,12,0
1533364522,7,0
1533364821,2,0
1533365426,10,0
1533365721,7,0
1533366026,8,0
1533366327,4,0
1533366628,5,0
1533367230,9,0
1533367526,6,0
1533367832,4,0
1533368131,3,0
1533368429,3,0
1533369030,6,0
1533369328,3,0
1533369627,6,0
1533369931,4,0
1533370227,2,0
1533370525,7,0
1533370828,4,0
1533371131,9,0
1533371426,7,0
1533371732,4,0
1533372030,3,0
1533372327,6,0
1533372625,6,0
1533372925,4,0
1533373231,8,0
1533373831,7,0
1533374128,6,0
1533374424,4,0
1533374723,3,0
1533375022,5,0
1533375331,2,0
1533375627,4,0
1533375931,10,0
1533376226,3,0
1533376826,7,0
1533377129,6,0
1533377730,11,0
1533378027,1,0
1533378628,8,0
1533378931,3,0
1533379228,3,0
1533379531,3,0
1533379830,3,0
1533380128,1,0
1533380725,14,0
1533381322,9,0
1533381627,4,0
1533382526,4,0
1533382829,46,0
1533383123,106,0
1533383427,91,0
1533383727,99,0
1533384025,102,0
1533384621,182,0
1533385227,176,0
1533385525,98,0
1533385824,101,0
1533387325,74,0
1533388525,5,5
1533389423,5,0
1533389723,2,0
1533390022,1,0
1533390325,2,0
1533390624,1,0
1533390921,1,0
1533391226,4,0
1533391831,2,0
1533392422,4,0
1533392729,4,0
1533393329,3,0
1533394223,4,0
1533394525,2,0
1533394822,2,0
1533395127,20,0
1533395423,46,0
1533395725,62,0
1533396326,99,0
1533396628,65,0
1533397225,98,0
1533397524,40,0
1533397825,46,0
1533398123,48,0
1533398425,39,0
1533398722,36,0
1533399023,45,0
1533399623,83,0
1533400223,100,0
1533400828,75,0
1533401125,48,0
1533401425,44,0
1533401721,42,0
1533402025,43,0
1533402621,86,0
1533403223,86,0
1533403524,26,0
1533403823,33,0
1533404128,38,0
1533404423,32,0
1533405026,64,0
1533405325,38,0
1533405627,36,0
1533405929,26,0
1533406528,76,0
1533406831,41,0
1533407422,82,0
1533408030,66,0
1533408327,40,0
1533408929,42,0
1533409231,6,0
1533409830,20,0
1533410427,3,0
1533410728,2,0
1533411024,16,0
1533411327,16,0
1533411926,25,0
1533412223,17,0
1533412823,21,0
1533413124,13,0
1533413726,14,0
1533414023,39,0
1533414623,73,0
1533415228,75,0
1533415831,66,0
1533416132,52,0
1533416432,38,0
1533417028,73,0
1533417324,45,0
1533417628,39,0
1533417931,40,0
1533418230,47,0
1533418529,53,0
1533418827,45,0
1533419429,85,0
1533420026,64,0
1533420327,29,0
1533421229,115,0
1533421831,58,0
1533422128,16,0
1533423623,190,0
1533424224,91,0
1533424529,37,0
1533424823,21,0
1533425125,35,0
1533425424,33,0
1533425726,35,0
1533426027,43,0
1533426628,92,0
1533426922,25,0
1533427225,31,0
1533427524,34,0
1533427830,27,0
1533428131,21,0
1533428427,34,0
1533428730,38,0
1533429030,43,0
1533429628,77,0
1533429929,44,0
1533430231,42,0
1533430527,44,0
1533430831,27,0
1533431726,110,0
1533432031,34,0
1533432327,46,0
1533432629,24,0
1533432931,47,0
1533433231,23,0
1533433531,29,0
1533433825,38,0
1533434430,64,0
1533434730,38,0
1533435030,37,0
1533435330,49,0
1533435631,42,0
1533436229,88,0
1533436527,22,0
1533436826,46,0
1533437126,31,0
1533437425,37,0
1533437731,35,0
1533438023,40,0
1533438322,32,0
1533438628,47,0
1533438931,36,0
1533439528,75,0
1533439830,42,0
1533440129,34,0
1533440432,47,0
1533440728,42,0
1533441031,31,0
1533441331,33,0
1533441628,41,0
1533442227,80,0
1533442531,29,0
1533442826,35,0
1533443122,39,0
1533443731,77,0
1533444024,32,0
1533444324,38,0
1533444625,25,0
1533444922,45,0
1533445224,40,0
1533445523,28,0
1533446127,88,0
1533446424,35,0
